﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2kJqNHHGOzLNahukdvlDWN","Drive","Oh Wonder","Oh Wonder","1","4","196465","spotify:user:iabouhashish","2017-11-29T05:39:45Z"
"spotify:track:1lpLPTbD2SzE2ULY8s1rSu","Painting Greys","Emmit Fenn","Prologue","1","4","227368","spotify:user:iabouhashish","2017-11-29T05:39:45Z"
"spotify:track:0IVHlst3XMgzXUJbIyZ8oO","Without You","Oh Wonder","Oh Wonder","1","8","224740","spotify:user:iabouhashish","2017-11-29T05:39:45Z"
"spotify:track:2qoiQ8OyAZHiAWTpq5nR5v","Get Low","James Vincent McMorrow","We Move","1","6","250480","spotify:user:iabouhashish","2017-11-30T15:02:54Z"
"spotify:track:6y6vZ4hzEm5hqEv1qYRfbH","Hold On","Angus & Julia Stone","Down The Way","1","1","263680","spotify:user:iabouhashish","2017-12-02T15:34:20Z"
"spotify:track:1CmhkiXegdbj3Ewizvdg2Q","Best Friends","grandson","Best Friends","1","1","179839","spotify:user:iabouhashish","2017-12-02T20:53:49Z"
"spotify:track:4KtrE35pTuqwNc22QP58RT","Drop the Game","Flume, Nick Murphy","Lockjaw","1","1","221894","spotify:user:iabouhashish","2017-12-03T01:10:33Z"
"spotify:track:1hQH0uAP2UsrKvHeGHoFkI","Second Hand Car","Kim Churchill","Weight_Falls","1","5","221493","spotify:user:iabouhashish","2017-12-04T16:35:11Z"
"spotify:track:1tweNeMlwxfeoOXklVibnf","You're Somebody Else","flora cash","Nothing Lasts Forever (And It's Fine)","1","2","218883","spotify:user:iabouhashish","2017-12-05T18:59:46Z"
"spotify:track:1i7MnatuVb8zlDInTe30JP","Sadness Is Taking Over","flora cash","Nothing Lasts Forever (And It's Fine)","1","5","228000","spotify:user:iabouhashish","2017-12-05T18:59:46Z"
"spotify:track:3TXwfwZM3z3BXmeGcT8JST","The Bad Boys","flora cash","Nothing Lasts Forever (And It's Fine)","1","2","213718","spotify:user:iabouhashish","2017-12-05T18:59:46Z"
"spotify:track:1mhqLWesHXwGIKU1tkulVJ","Nightmare","flora cash","Can Summer Love Last Forever?","1","4","224287","spotify:user:iabouhashish","2017-12-05T18:59:46Z"
"spotify:track:1kcfGBb6kSrGqNIMW7rAlB","Oh Devil","Electric Guest","Plural","1","5","217586","spotify:user:iabouhashish","2017-12-08T05:10:35Z"
"spotify:track:5Z1U0knfYnsfvZycgDeOiC","Big Jet Plane","Angus & Julia Stone","Down The Way","1","4","239146","spotify:user:iabouhashish","2017-12-09T06:28:03Z"
"spotify:track:2nZ7Cvk7RIdnG3KvihJd5F","Wasted","Kasabian","For Crying Out Loud (Deluxe)","1","5","247306","spotify:user:iabouhashish","2017-12-09T06:28:03Z"
